id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
23349,31-01-2026,1759,49,11,5,"1.550,05","359,47",
23350,2025/06/23,1310,25,9,9,169.72,-,
23356,2025-05-20,174,78,4,1,1528.32,267.76,
23360,08-05-25,1507,46,2,10,,101.82,
23362,03/11/2025,1087,45,3,7,1613.09,397.55,
23364,15/12/2025,1055,76,5,9,445.76,98.26,
23369,2025/01/06,529,9,8,11,1039.93,,
23371,11-17-25,357,45,8,10,1474.13,73.93,
23388,2025/11/08,1018,67,10,12,,91.40,
23391,2025-06-12,740,55,11,1,1379.52,164.47,
23392,03-05-25,363,52,8,10,1467.03,221.19,
23428,11-09-25,1934,50,14,8,1682.05,118.60,
23429,01-15-26,1420,80,7,6,761.90,179.00,
23432,,1084,71,15,1,360.40,61.28,
23452,2025/05/21,2750,24,12,8,"1,913.45",421.94,
23456,14/08/2025,3689,76,10,12,336.38,76.37,
23466,04-29-25,2644,55,11,7,"1.178,57",91.79,
23478,12/05/2025,1457,14,14,7,1535.57,209.33,
23490,2025/10/27,2368,57,10,11,443.00,-,
23496,2025-06-26,1874,35,7,4,"1,938.13",-,
23504,30/05/2025,1886,52,1,12,395.93,59.11,
23507,2025-09-15,1107,23,6,12,"931,65",92.63,
23513,2025/06/03,947,23,10,9,637.81,81.27,
23517,28/03/2025,2951,51,2,7,1389.92,"193,54",
23534,07-03-25,686,44,9,2,,221.95,
23548,04-10-25,129,14,2,5,1867.30,126.76,
23551,11-25-25,444,78,13,11,1558.00,147.79,
23583,,1059,18,2,7,85.71,7.44,
23586,10/06/2025,1408,9,14,11,985.01,243.70,
23587,08-04-25,1868,23,12,4,714.76,88.09,
23590,2025-01-18,2672,63,7,3,"1,969.47",387.22,
23599,,1771,9,7,4,-,36.52,
23600,,2263,60,8,2,529.72,60.13,
23610,2026/01/13,2178,41,5,10,947.97,101.89,
23630,2025/01/13,1285,16,4,8,743.37,"113,66",
23637,2025-05-05,2775,39,3,9,684.92,78.62,
23641,01/12/2025,2057,17,12,8,-,105.36,
23647,12-20-25,1563,44,3,1,698.37,90.24,
23656,11-01-25,1052,35,6,6,553.98,50.41,
23660,03-09-25,2800,58,2,8,"-208,88",23.31,
23677,,1787,14,3,4,,417.17,
23681,08-02-25,1361,28,8,8,"1.161,75",-,
23691,2025/05/05,844,36,4,12,791.28,,
23701,2025/11/01,1512,74,5,4,"1.062,96",262.36,
23704,22/01/2025,1844,26,14,5,"1,022.84",179.34,
23716,10-09-25,199,34,2,4,832.49,203.75,
23737,24/08/2025,105,28,4,7,,-,
23747,,964,79,11,4,209.52,48.61,
23749,2025/01/12,1615,16,14,12,461.66,-,
23758,,982,70,6,7,1731.92,,
23776,20-02-2026,1016,17,2,7,"1,988.99","272,17",
23782,2025/10/26,870,49,4,11,320.31,16.39,
23785,2025-12-19,194,6,14,2,717.71,"164,48",
23789,12/09/2025,1873,51,2,4,1835.24,376.58,
23792,2025-11-06,2882,10,10,5,,46.20,
23797,2025-01-23,2217,50,9,5,"1.810,67",252.27,
23815,,1095,58,7,3,"409,50",79.11,
23837,2025/11/03,520,65,10,1,117.87,21.14,
23843,2026-01-13,2731,22,11,12,"1.286,58",185.11,
23856,08-02-25,2587,49,8,5,200.33,"36,50",
23866,23/10/2025,1818,60,2,12,,,
23867,2025/10/05,1576,60,3,10,"308,11",55.94,
23870,14-03-2025,1365,44,6,8,996.39,139.33,
23871,2025/08/18,735,50,13,8,"329,97",,
23875,06/10/2025,1048,39,8,12,1065.27,154.54,
23880,23/10/2025,1952,42,6,11,,110.27,
23881,09-04-25,1838,79,2,4,,-,
23883,25/01/2026,1019,23,10,6,191.63,34.16,
23890,22/02/2025,134,65,11,11,884.99,120.05,
23894,05-07-25,246,61,13,2,,38.70,
23906,2025/06/25,2075,41,11,11,351.56,48.38,
23907,16/08/2025,820,20,7,9,-,"150,59",
23926,21-07-2025,2842,24,6,7,"514,21",,
23927,2026/01/07,2116,26,15,3,324.35,19.10,
23931,2026-01-09,2880,80,2,11,1211.86,289.04,
23932,11-24-25,3680,10,1,9,"1.307,35",160.62,
23940,2025-05-01,992,96,2,8,"1.537,92",,
23942,24/08/2025,1853,33,11,8,"1,996.63",368.37,
23944,23/09/2025,1324,66,15,9,1070.04,"152,02",
23949,2025-11-29,1860,60,5,11,"552,12",106.06,
23950,11-03-2025,1683,25,10,8,,256.25,
23955,02-16-25,819,54,15,1,166.28,,
23960,2025-12-31,2023,67,11,10,464.55,99.57,
23964,08/12/2025,2525,39,12,11,1039.29,74.03,
23973,13/10/2025,832,23,11,4,1354.14,,
23976,04-11-2025,2238,28,15,9,"1,598.73",270.33,
23988,26/05/2025,1558,29,11,1,-,"212,72",
24009,,2078,32,1,11,1753.39,349.51,
24013,2025-06-28,2887,32,2,4,1611.41,"106,28",
24019,11-05-25,2953,47,13,12,"1,124.05",115.94,
24020,24-10-2025,965,22,7,3,"1.312,26",147.94,
24034,02-12-25,1919,23,13,11,1939.63,,
24042,21/10/2025,35,78,5,7,"714,09",165.84,
24043,2025-02-21,1468,75,8,5,-,222.27,
24048,15-07-2025,2713,31,4,5,495.68,43.27,
24059,2025/12/14,427,54,2,2,1626.25,,
24062,09-13-25,2228,11,7,7,1146.62,158.51,
24064,,1321,50,5,10,1702.25,"169,22",
24093,,1123,29,1,6,,"88,41",
24100,07-15-25,1634,45,8,6,"1.743,79",-,
24105,18-08-2025,2378,70,1,1,"1,797.65",-,
24110,11/07/2025,2335,63,6,6,"1.487,59",-,
24112,16/05/2025,2139,57,2,7,-,"132,25",
24123,27/01/2025,2799,16,9,3,"315,50",-,
24126,07-06-25,1951,58,10,4,,87.04,
24130,2025-12-29,211,24,12,11,57.09,12.93,
24139,,1545,76,14,8,1128.03,75.63,
24141,09-28-25,956,3,12,11,"443,01",,
24147,03-20-25,2717,58,10,2,656.33,"40,01",
24148,05-07-2025,1632,11,8,9,-,318.91,
24154,2025/01/05,1703,2,14,12,"1,134.37",248.05,
24169,02/12/2025,1994,66,7,9,356.76,"41,88",
24172,2026/02/11,78,52,4,5,,154.75,
24197,2026/01/23,2321,50,6,7,,,
24202,15/08/2025,2220,21,11,11,,202.36,
24206,2026-02-17,2742,69,6,1,1969.27,241.35,
24211,13-01-2025,2167,69,3,5,"1,469.80",171.94,
24221,2025/03/21,1919,39,12,9,"277,33",42.05,
24232,09-18-25,2525,76,4,4,"1.446,21",275.61,
24238,2025-03-18,2259,20,12,3,"1,248.12",115.76,
24240,,1015,39,2,9,1965.02,188.05,
24242,08-06-2025,1365,19,10,6,,281.86,
24243,23/10/2025,1444,56,14,10,-,183.15,
24244,2025/02/23,1869,11,10,2,"1.136,52",161.36,
24253,10-18-25,1386,33,6,4,1855.92,263.48,
24259,18-05-2025,1682,69,14,9,"323,50",,
24263,11-28-25,5,66,12,8,"1.320,72",101.09,
24270,03-08-2025,528,43,10,1,"1,627.84",351.18,
24299,,46,41,11,1,-,23.83,
24300,2025-05-14,492,70,3,6,1057.37,103.54,
24307,2025/10/13,423,42,12,9,"765,34",85.17,
24311,08-11-2025,2891,32,1,6,"1,302.12",93.86,
24335,06-11-25,2070,66,13,7,790.67,"83,94",
24344,05-24-25,551,3,2,3,"713,25",-,
24347,,551,12,12,4,722.43,-,
24357,10-21-25,1671,34,6,3,369.48,79.99,
24362,08/06/2025,2094,52,4,3,,443.76,
24369,2025-03-12,1868,57,1,9,1322.11,254.82,
24372,2025/04/12,2231,38,6,10,918.04,159.10,
24379,23/04/2025,2529,5,13,3,239.90,"25,61",
24386,,1779,41,2,6,"1.852,34","200,35",
24412,2025-07-23,188,24,13,3,"1.619,05",120.25,
24414,01-18-26,2883,1,13,9,-,94.38,
24416,18-07-2025,894,55,7,5,"1,664.93",288.49,
24422,12-08-25,1932,60,3,12,,17.83,
24436,14-12-2025,1974,65,7,1,407.35,,
24442,2025/03/09,2840,25,3,2,"988,61",246.63,
24444,2025/08/29,914,13,8,6,-,251.55,
24445,08-17-25,1434,15,1,4,1178.30,286.91,
24452,15-03-2025,2404,6,2,1,,-,
24458,,1610,77,11,6,-,,
24469,01/01/2025,1117,48,2,7,,15.33,
24490,2025-05-09,717,76,14,11,144.01,8.92,
24495,,652,66,4,1,,97.25,
24501,2025/11/11,1748,2,3,1,"1.055,10",54.18,
24509,02-08-26,1148,50,14,7,391.66,"74,18",
24511,13/01/2025,2517,10,1,7,1546.42,282.32,
24532,2025-08-07,1605,57,10,11,"1,147.21",109.47,
24533,06/11/2025,1281,46,4,10,"1,561.41",116.27,
24544,18-03-2025,1318,23,3,6,865.43,"104,28",
24545,,1948,49,12,11,,329.79,
24547,2025-10-28,695,48,4,10,454.76,59.90,
24558,2025-03-02,3889,32,6,10,1583.52,,
24560,14/02/2026,2111,71,3,5,1080.40,242.88,
24562,04/02/2025,2055,10,3,10,198.35,35.70,
24572,27-05-2025,1960,41,1,6,1899.08,-,
24589,2025/07/20,1389,60,13,2,,,
24591,2025-07-25,49,70,3,6,"1.776,76",130.94,
24593,01-17-26,204,37,15,12,1626.29,,
24595,2025-07-13,57,75,2,8,84.05,,
24605,02-10-26,1380,34,8,10,,69.20,
24612,07-06-25,3698,13,5,2,"1,643.46","286,58",
24613,2025-05-11,2546,21,13,9,0.00,-,
24626,06-14-25,1477,6,1,9,,-,
24637,07-04-25,497,73,5,3,1728.55,281.33,
24647,11-04-25,1201,108,4,8,"1,368.21","236,64",
24657,2025/09/26,1329,58,6,11,1122.63,126.22,
24662,2025/08/17,1907,73,9,2,"1.232,06","240,25",
24666,25-09-2025,2190,44,15,9,1886.84,,
24667,01-07-26,1704,10,7,5,1429.82,"219,24",
24669,2025-08-13,2398,13,13,5,"718,18",127.28,
24670,02/10/2025,504,67,6,7,840.86,205.99,
24675,18-08-2025,182,72,12,1,0.00,231.42,
24676,25/12/2025,2780,66,13,4,1627.66,332.30,
24679,,237,57,2,1,1412.48,71.24,
24694,18/03/2025,186,30,3,2,"1.036,89",-,
24707,23/12/2025,45,67,11,10,1938.69,221.93,
24742,01-19-25,2274,48,15,12,"1.807,74",197.84,
24744,02-04-2025,2763,12,6,2,1007.60,"147,38",
24754,2025/12/09,2820,2,14,9,"1,772.05","392,31",
24772,24-09-2025,2130,27,5,6,403.09,26.89,
24774,2025-12-13,1301,46,4,7,150.48,226.37,
24791,,2537,66,2,10,"330,48",56.88,
24794,03-02-2025,2303,31,12,8,1486.93,363.38,
24795,2025-05-06,2961,22,3,8,566.86,109.71,
24803,2025/06/27,1099,69,14,9,,70.35,
24806,,41,17,12,1,"1.364,10",115.93,
24810,2025/12/08,1165,41,13,4,"1,456.36","1,717.90",
24821,20-08-2025,2378,30,9,6,"656,13",89.94,
24822,,2064,58,2,10,"1.863,67",300.84,
24828,2025-02-25,1377,8,7,8,"1.715,59",231.07,
24838,11/08/2025,1430,65,8,9,"1.319,71","140,61",
24854,,1705,42,13,1,1764.50,2054.19,
24861,2025/08/07,1555,53,1,3,"800,68","74,11",
24865,15-08-2025,2295,36,4,6,618.46,"108,35",
24870,01/07/2025,1289,80,14,5,"1,905.32",442.89,
24873,2025-02-24,1002,70,7,1,"1.039,70",71.78,
24879,16/03/2025,1643,17,8,3,"1.213,10","283,92",
24889,,1818,45,3,2,1696.02,359.67,
24891,2025-10-17,1035,51,13,11,,308.73,
24893,,2996,13,12,9,1822.23,193.24,
24894,30-04-2025,2567,69,2,5,1305.18,,
24901,2025/07/25,2097,73,15,3,1411.01,86.64,
24907,27/10/2025,1472,70,1,8,"1.006,57",137.07,
24914,2026/01/17,1984,72,13,1,860.03,,
24917,18-04-2025,468,77,10,5,508.35,"104,65",
24936,22/01/2025,2753,79,5,12,748.96,82.06,
24950,15/03/2025,1838,3,6,11,"1,158.91",132.95,
24957,21-05-2025,2328,39,5,9,383.59,"40,25",
24969,27/02/2025,1623,66,12,2,"1.019,90",173.03,
24970,,2232,54,9,4,1981.83,311.00,
24973,2025/03/18,2108,69,14,11,738.67,135.35,
24981,09/02/2026,745,59,14,1,241.31,"12,11",
24985,2025-04-29,3838,18,10,12,,"35,61",
24989,,2288,44,8,8,"748,07",-,
24991,,1651,42,6,10,1231.97,135.19,
24999,26/11/2025,1205,2,8,10,,"65,51",
25008,2026-01-09,1385,19,12,1,1271.02,235.76,
25029,2026-02-18,1558,15,7,2,,146.81,
25034,2025/02/08,317,9,3,3,"1.837,32",,
25040,04-19-25,1773,55,3,12,"1.484,30",134.36,
25046,09-18-25,2525,76,4,4,"1.446,21",275.61,
25048,2025-04-14,308,38,3,12,-,,
25054,2025/11/01,1512,74,5,4,"1.062,96",262.36,
25058,25-07-2025,978,64,15,9,119.16,-,
25066,10-06-2025,1902,52,3,9,661.93,154.98,
25067,25/08/2025,2572,66,1,4,"1,406.80",,
25068,2025-05-27,1978,71,14,12,319.65,"47,99",
25070,2025/10/03,317,42,6,2,"1,598.80",,
25083,26-01-2025,1754,74,1,9,,-,
25085,2025-12-04,1016,38,2,2,1475.62,"175,47",
25088,09-28-25,1955,18,14,7,"310,99",,
25092,2026-01-12,1601,34,1,9,"1.047,64",,
25096,2026/02/16,2122,44,3,6,-438.87,32.09,
25099,2025-02-14,968,37,5,12,"1,307.11",266.30,
25111,01-03-26,2840,17,7,8,660.98,"112,61",
25117,11-14-25,2911,66,7,10,1407.68,197.58,
25143,17-06-2025,1118,10,15,12,1494.12,"343,93",
