id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
4410,10076,,7067.39,Abierto,fecha_error
4411,19896,,,,"fecha_error,monto_error"
4412,1728,,762.31,Abierto,fecha_error
4413,9630,,9736.59,Abierto,fecha_error
4414,9053,,14.11324,Cerrado,fecha_error
4415,21765,,9242.96,Cerrado,fecha_error
4416,7323,,,Cerrado,"fecha_error,monto_error"
4417,3083,,3389.56,,fecha_error
4418,12601,,188.77,,fecha_error
4419,23940,,9949.55,Cerrado,fecha_error
4420,562,,5890.82,Cerrado,fecha_error
4422,18434,,8430.56,Rechazado,fecha_error
4423,20516,,,,"fecha_error,monto_error"
4425,16601,,3176.43,,fecha_error
4427,19966,,,Rechazado,"fecha_error,monto_error"
4428,23407,,6736.28,,fecha_error
4429,24498,,2474.3,Abierto,fecha_error
4430,13574,,,Rechazado,"fecha_error,monto_error"
4431,8775,,4482.84,Abierto,fecha_error
4432,19313,2025-04-13,,Cerrado,monto_error
4433,1044,,770.81,,fecha_error
4434,14108,,4006.14,,fecha_error
4435,9358,,,Rechazado,"fecha_error,monto_error"
4436,7863,,7145.83,,fecha_error
4437,156,,5968.97,Abierto,fecha_error
4438,2160,,13565.5,Cerrado,fecha_error
4439,5564,,3.76251,Cerrado,fecha_error
4440,23764,,468.89,Rechazado,fecha_error
4442,15701,,1926.98,,fecha_error
4443,13635,,14537.68,Cerrado,fecha_error
4444,1176,,,Cerrado,"fecha_error,monto_error"
4445,1288,,10643.4,Abierto,fecha_error
4447,13543,,12768.09,Rechazado,fecha_error
4448,11156,,4367.45,,fecha_error
4449,15797,,6615.87,Abierto,fecha_error
4450,17545,,6398.15,Abierto,fecha_error
4451,5768,,5048.07,Cerrado,fecha_error
4452,14071,,11156.75,Cerrado,fecha_error
4453,15000,,1424.11,,fecha_error
4454,20707,,7280.05,Rechazado,fecha_error
4455,934,,2.23947,Abierto,fecha_error
4456,10896,,1730.23,Rechazado,fecha_error
4457,1638,,4542.53,Cerrado,fecha_error
4459,2861,,13227.44,,fecha_error
4460,5984,,,Cerrado,"fecha_error,monto_error"
4462,17638,,13699.16,Abierto,fecha_error
4463,6612,,14421.4,,fecha_error
4464,10527,,,,"fecha_error,monto_error"
4465,6580,,5471.71,,fecha_error
4466,9273,,10619.28,Cerrado,fecha_error
4467,6052,,8873.95,,fecha_error
4468,18255,,12368.94,Cerrado,fecha_error
4469,13487,,12767.08,,fecha_error
4471,9773,,322.13,Cerrado,fecha_error
4472,9324,,2688.16,Abierto,fecha_error
4473,9227,,1585.15,,fecha_error
4474,3246,,589.72,Abierto,fecha_error
4475,25546,,396.9,Abierto,fecha_error
4476,1017,,8206.18,Abierto,fecha_error
4477,25763,,10544.19,Cerrado,fecha_error
4478,11146,,3371.03,Abierto,fecha_error
4479,431,,13956.44,Cerrado,fecha_error
4480,15144,,4008.01,,fecha_error
4481,21021,,13.09096,Rechazado,fecha_error
4482,8080,,10.29879,,fecha_error
4483,23313,,9.44951,Cerrado,fecha_error
4484,2476,,7779.58,Cerrado,fecha_error
4485,4399,,14.19191,Abierto,fecha_error
4486,17879,,7142.66,,fecha_error
4487,17751,,,Cerrado,"fecha_error,monto_error"
4489,13084,,1995.71,Cerrado,fecha_error
4490,14892,,,Cerrado,"fecha_error,monto_error"
4492,8055,,5.04856,Abierto,fecha_error
4493,14297,,4.9636,Cerrado,fecha_error
4494,14612,,1.75664,,fecha_error
4495,18249,,2.75488,Abierto,fecha_error
4496,5574,,7123.41,,fecha_error
4497,5150,,2100.44,Cerrado,fecha_error
4499,5213,,4150.67,Cerrado,fecha_error
4500,22220,,,,"fecha_error,monto_error"
4502,8526,,13905.74,Rechazado,fecha_error
4503,20163,,6.79357,,fecha_error
4504,17235,,,Cerrado,"fecha_error,monto_error"
4505,16454,,8410.75,Rechazado,fecha_error
4506,9179,,,,"fecha_error,monto_error"
4508,25735,,273.0,Rechazado,fecha_error
4509,88,,2.49699,Cerrado,fecha_error
4510,3739,,14002.05,Cerrado,fecha_error
4511,9324,,2688.16,Abierto,fecha_error
4512,16110,,14818.54,Abierto,fecha_error
4513,679,,14161.93,Abierto,fecha_error
4514,22198,,1454.97,,fecha_error
4515,8925,2025-08-24,,Abierto,monto_error
4516,21581,,13247.47,,fecha_error
4517,5668,,11057.31,Cerrado,fecha_error
4518,16114,,,Abierto,"fecha_error,monto_error"
4519,8526,,13905.74,Rechazado,fecha_error
4520,8768,,2863.49,Abierto,fecha_error
4521,6051,,4.0836,Abierto,fecha_error
4523,19571,,8283.79,Abierto,fecha_error
4524,17879,,7142.66,,fecha_error
4525,17658,2025-06-09,,,monto_error
4526,18228,,13973.16,Cerrado,fecha_error
4527,20455,,,Abierto,"fecha_error,monto_error"
4529,15538,,14296.85,Abierto,fecha_error
4530,23938,,,Cerrado,"fecha_error,monto_error"
4531,18194,,2757.05,,fecha_error
4532,10760,,14910.95,,fecha_error
4533,6007,,,Abierto,"fecha_error,monto_error"
4534,23679,,6832.08,Abierto,fecha_error
4535,18662,,5421.05,Cerrado,fecha_error
4536,3145,,2.9351,,fecha_error
4537,13320,,4481.19,Cerrado,fecha_error
4538,24254,,4004.38,Cerrado,fecha_error
4539,9321,,59785.0,Abierto,fecha_error
4540,11884,,11449.61,Cerrado,fecha_error
4541,8316,,,Cerrado,"fecha_error,monto_error"
4542,19676,2025-06-03,,,monto_error
4543,19947,,8801.03,Cerrado,fecha_error
4544,9984,,3062.03,Rechazado,fecha_error
4545,11966,,9243.01,,fecha_error
4546,6772,,9201.83,Rechazado,fecha_error
4547,9543,,14269.64,Rechazado,fecha_error
4548,6461,,411.68,Cerrado,fecha_error
4549,6843,,693.97,Rechazado,fecha_error
4550,7559,,6225.05,Abierto,fecha_error
4551,23121,,,,"fecha_error,monto_error"
4552,18789,,,Abierto,"fecha_error,monto_error"
4553,16274,2026-02-05,,,monto_error
4554,9968,,14685.51,Abierto,fecha_error
4555,18230,,3242.03,,fecha_error
4556,5828,,,,"fecha_error,monto_error"
4558,16785,,,Abierto,"fecha_error,monto_error"
4559,17498,,,,"fecha_error,monto_error"
4561,21219,,4.32525,,fecha_error
4562,21221,,9.85596,Cerrado,fecha_error
4563,10537,,,Abierto,"fecha_error,monto_error"
4564,17977,,1926.12,,fecha_error
4565,3284,,1.77101,,fecha_error
4566,20506,,14053.02,Abierto,fecha_error
4567,6857,,8.03105,Abierto,fecha_error
4568,8757,,58168.0,Abierto,fecha_error
4569,8000,,10.00391,Cerrado,fecha_error
4570,16976,,10001.37,Abierto,fecha_error
4572,21089,,1.04391,Cerrado,fecha_error
4573,25777,,2080.21,Abierto,fecha_error
4574,22481,2025-03-30,,Cerrado,monto_error
4575,139,,865.09,Abierto,fecha_error
4576,15660,,12.03964,,fecha_error
4578,18230,,3242.03,,fecha_error
4579,9596,,-6745.26,,fecha_error
4581,13062,,,,"fecha_error,monto_error"
4582,6535,,14195.58,Rechazado,fecha_error
4583,11461,,6.79823,,fecha_error
4585,4946,,564.29,Abierto,fecha_error
4586,13535,,,Cerrado,"fecha_error,monto_error"
4588,14602,,3895.18,Abierto,fecha_error
4589,24753,,9.24395,Abierto,fecha_error
4590,10386,,3876.08,Rechazado,fecha_error
4591,22336,,6.99068,Cerrado,fecha_error
4592,2412,,1358.29,Rechazado,fecha_error
4593,3323,,1354.83,Cerrado,fecha_error
4594,5951,2026-01-19,,Abierto,monto_error
4595,19811,,,Abierto,"fecha_error,monto_error"
4596,9774,2025-05-10,,Rechazado,monto_error
4597,25535,2025-04-22,,Cerrado,monto_error
4598,6093,,,Rechazado,"fecha_error,monto_error"
4599,17641,,7.74644,Abierto,fecha_error
4600,15893,,3.65482,Abierto,fecha_error
4601,8973,,169.84,,fecha_error
4602,14699,,,Cerrado,"fecha_error,monto_error"
4603,21903,,,,"fecha_error,monto_error"
4604,21752,,,Cerrado,"fecha_error,monto_error"
4605,14029,,13.35662,Rechazado,fecha_error
4606,17248,,11.83459,,fecha_error
4608,9264,,12.62659,Cerrado,fecha_error
4609,19198,,10.78607,Abierto,fecha_error
4610,10983,,,,"fecha_error,monto_error"
4611,22410,2025-02-21,,,monto_error
4612,19239,,10.09865,Cerrado,fecha_error
4613,10643,,30303.0,Abierto,fecha_error
4614,17643,,,Cerrado,"fecha_error,monto_error"
4615,3466,,,,"fecha_error,monto_error"
4616,12223,,5806.47,,fecha_error
4617,3953,,14622.5,Cerrado,fecha_error
4618,10239,,,Abierto,"fecha_error,monto_error"
4619,18897,,354.26,,fecha_error
